"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","403","GET API = get all users test","chromium","2026-07-05","failed","2026-07-05","e2e GoRest API CRUD Operations Tests ","api/users.api.seprate.spec.ts","",""
"","3565","verify searchResults count - macbook - MacBook Pro","chromium","2026-07-05","passed","2026-07-05","","search.spec.ts","",""
"","400","GoRestAPI - Verify Delete User - DELETE call test","chromium","2026-07-05","passed","2026-07-05","","api/users.api.spec.ts","",""
"","3811","Login using invalid credentials with data driven with fixture test","chromium","2026-07-05","passed","2026-07-05","","loginpagefixture.spec.ts","",""
"","401","GoRestAPI - Verify Create User GET call test","chromium","2026-07-05","failed","2026-07-05","","api/users.api.spec.ts","",""
"","4982","verify each product details test for -MacBook Pro","chromium","2026-07-05","passed","2026-07-05","","productPage.spec.ts","",""
"","398","GoRestAPI - Verify Update User - PUT call test","chromium","2026-07-05","failed","2026-07-05","","api/users.api.spec.ts","",""
"","3503","@sanity Enter New User Info test Entering for - kristi - shain","chromium","2026-07-05","passed","2026-07-05","","registration.spec.ts","",""
"","3664","@sanity Enter New User Info test Entering for - Roy - han","chromium","2026-07-05","passed","2026-07-05","","registration.spec.ts","",""
"","0","Product information test Using CSV test","chromium","2026-07-05","skipped","2026-07-05","","cartPage.spec.ts","",""
"","391","GoRestAPI - Verify Create User - POST call test","chromium","2026-07-05","failed","2026-07-05","","api/users.api.spec.ts","",""
"","3227","verify all footers exist on the page test","chromium","2026-07-05","passed","2026-07-05","","productPage.spec.ts","",""
"","5030","Generate Product information and full details,","chromium","2026-07-05","passed","2026-07-05","","productPage.spec.ts","",""
"","5755","Add Product to cart test -MacBook Pro","chromium","2026-07-05","passed","2026-07-05","","productPage.spec.ts","",""
"","2745","invalid login test with excel data -invalid@open.com - wrongPassword123","chromium","2026-07-05","passed","2026-07-05","","loginpagefixture.spec.ts","",""
"","2756","@sanity invalid login test with - - pw1234","chromium","2026-07-05","passed","2026-07-05","","loginpagefixture.spec.ts","",""
"","3235","verify all footers exist on the page test","chromium","2026-07-05","passed","2026-07-05","","homepagefix.spec.ts","",""
"","4624","verify user navigate to product page - imac - iMac","chromium","2026-07-05","passed","2026-07-05","","search.spec.ts","",""
"","5058","verify searched product images count test","chromium","2026-07-05","passed","2026-07-05","","productPage.spec.ts","",""
"","4533","verify user navigate to product page - macbook - MacBook Pro","chromium","2026-07-05","passed","2026-07-05","","search.spec.ts","",""
"","0","@regression Verify shopping cart product information test","chromium","2026-07-05","skipped","2026-07-05","","cartPage.spec.ts","",""
"","2476","@sanity verify logo and footer on product page test","chromium","2026-07-05","passed","2026-07-05","","loginpagefixture.spec.ts","",""
"","5730","Add Product to cart test -iMac","chromium","2026-07-05","passed","2026-07-05","","productPage.spec.ts","",""
"","3137","Home Page title test","chromium","2026-07-05","passed","2026-07-05","","homepage.spec.ts","",""
"","3670","verify searchResults count - macbook - MacBook Air","chromium","2026-07-05","passed","2026-07-05","","search.spec.ts","",""
"","2","POST API = Create a User test","chromium","2026-07-05","skipped","2026-07-05","e2e GoRest API CRUD Operations Tests ","api/users.api.seprate.spec.ts","",""
"","2479","verify logo and footer on product page test","chromium","2026-07-05","passed","2026-07-05","","registration.spec.ts","",""
"","4986","verify each product details test for -iMac","chromium","2026-07-05","passed","2026-07-05","","productPage.spec.ts","",""
"","2469","verify all footers exist on the page test","chromium","2026-07-05","passed","2026-07-05","","registration.spec.ts","",""
"","3144","@sanity Home Page title test with fixtures","chromium","2026-07-05","passed","2026-07-05","","homepagefix.spec.ts","",""
"","3213","verify User able to logIn Successfully test","chromium","2026-07-05","passed","2026-07-05","","loginpage.spec.ts","",""
"","2815","verify logo and footer on product page test","chromium","2026-07-05","passed","2026-07-05","","search.spec.ts","",""
"","2844","invalid login test with json data -wrong@open.com - wrong@123","chromium","2026-07-05","passed","2026-07-05","","loginpagefixture.spec.ts","",""
"","2381","@regression verify Forgot Password link with fixture test","chromium","2026-07-05","passed","2026-07-05","","loginpagefixture.spec.ts","",""
"","3124","log out link exist test","chromium","2026-07-05","passed","2026-07-05","","homepage.spec.ts","",""
"","2676","invalid login test with json data -pwbatchtest@open.com - wrong@123","chromium","2026-07-05","passed","2026-07-05","","loginpagefixture.spec.ts","",""
"","1","DELETE API -- Delete User test","chromium","2026-07-05","skipped","2026-07-05","e2e GoRest API CRUD Operations Tests ","api/users.api.seprate.spec.ts","",""
"","2852","invalid login test with excel data -test@automation.com - pw1234","chromium","2026-07-05","passed","2026-07-05","","loginpagefixture.spec.ts","",""
"","5107","verify each product details test for -iPod Classic","chromium","2026-07-05","passed","2026-07-05","","productPage.spec.ts","",""
"","3635","verify searchResults count - imac - iMac","chromium","2026-07-05","passed","2026-07-05","","search.spec.ts","",""
"","3027","verify all footers exist on the page test","chromium","2026-07-05","passed","2026-07-05","","search.spec.ts","",""
"","4782","verify each product details test for -iPhone","chromium","2026-07-05","passed","2026-07-05","","productPage.spec.ts","",""
"","5847","Add Product to cart test -iPhone","chromium","2026-07-05","passed","2026-07-05","","productPage.spec.ts","",""
"","3067","verify logo and footer on product page test","chromium","2026-07-05","passed","2026-07-05","","productPage.spec.ts","",""
"","2462","Verify registration page title test","chromium","2026-07-05","passed","2026-07-05","","registration.spec.ts","",""
"","6383","Add Product to cart test -iPod Classic","chromium","2026-07-05","passed","2026-07-05","","productPage.spec.ts","",""
"","4964","verify user navigate to product page - iphone - iPhone","chromium","2026-07-05","passed","2026-07-05","","search.spec.ts","",""
"","2319","Login Page title test","chromium","2026-07-05","passed","2026-07-05","","loginpage.spec.ts","",""
"","402","GET - Get All Users test","chromium","2026-07-05","failed","2026-07-05","","api/users.api.schema.spec.ts","",""
"","407","Update a User Test","chromium","2026-07-05","failed","2026-07-05","","api/users.individual.spec.ts","",""
"","3259","@regression Home Page Headers test with fixtures","chromium","2026-07-05","passed","2026-07-05","","homepagefix.spec.ts","",""
"","3396","@sanity Enter New User Info test Entering for - ema - wotson","chromium","2026-07-05","passed","2026-07-05","","registration.spec.ts","",""
"","2830","invalid login test with excel data - - !Spring123","chromium","2026-07-05","passed","2026-07-05","","loginpagefixture.spec.ts","",""
"","1","PUT API = Update User test","chromium","2026-07-05","skipped","2026-07-05","e2e GoRest API CRUD Operations Tests ","api/users.api.seprate.spec.ts","",""
"","1096","GET -- Get location data test","chromium","2026-07-05","passed","2026-07-05","","api/amadeus.oauth2.spec.ts","",""
"","3123","verify User able to logIn Successfully with fixture test","chromium","2026-07-05","passed","2026-07-05","","loginpagefixture.spec.ts","",""
